product_title,product_handle,variant,sku,price,product_total_units,variants_total,variants_at_zero,pct_variants_dead,admin_url
"Zipper Sneakers","zipper-sneakers","WHITE / 42","C216316301142",52.00,12,12,7,58,"https://admin.shopify.com/store/30e7d3/products?query=zipper-sneakers"
"Zipper Sneakers","zipper-sneakers","WHITE / 43","C216316301143",52.00,12,12,7,58,"https://admin.shopify.com/store/30e7d3/products?query=zipper-sneakers"
"Carlos Jeans","carlos-jeans","WHITE / 30","12220621130",98.00,15,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=carlos-jeans"
"Carlos Jeans","carlos-jeans","WHITE / 34","12220621134",98.00,15,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=carlos-jeans"
"Carlos Jeans","carlos-jeans","WHITE / 36","12220621136",98.00,15,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=carlos-jeans"
"Carlos Jeans","carlos-jeans","WHITE / 38","12220621138",98.00,15,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=carlos-jeans"
"Dax Jeans","dax-jeans","BLUE WASHED / 29","C11111021C229",102.00,4,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=dax-jeans"
"Dax Jeans","dax-jeans","BLUE WASHED / 30","C11111021C230",102.00,4,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=dax-jeans"
"Dax Jeans","dax-jeans","BLUE WASHED / 33","C11111021C233",102.00,4,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=dax-jeans"
"Dax Jeans","dax-jeans","BLUE WASHED / 34","C11111021C234",102.00,4,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=dax-jeans"
"Elliott Jeans","elliott-jeans","WHITE / 30","12220641130",98.00,26,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=elliott-jeans"
"Elliott Jeans","elliott-jeans","WHITE / 34","12220641134",98.00,26,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=elliott-jeans"
"Elliott Jeans","elliott-jeans","WHITE / 36","12220641136",98.00,26,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=elliott-jeans"
"Elliott Jeans","elliott-jeans","WHITE / 38","12220641138",98.00,26,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=elliott-jeans"
"Hunter Denim Shorts","hunter-denim-shorts","LIGHT GREY / 30","11233098630",67.00,11,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=hunter-denim-shorts"
"Hunter Denim Shorts","hunter-denim-shorts","LIGHT GREY / 32","11233098632",67.00,11,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=hunter-denim-shorts"
"Hunter Denim Shorts","hunter-denim-shorts","LIGHT GREY / 36","11233098636",67.00,11,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=hunter-denim-shorts"
"Hunter Denim Shorts","hunter-denim-shorts","LIGHT GREY / 38","11233098638",67.00,11,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=hunter-denim-shorts"
"Samuel Denim Shorts","samuel-denim-shorts","BLACK WASHED / 30","1123303C730",65.00,11,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=samuel-denim-shorts"
"Samuel Denim Shorts","samuel-denim-shorts","BLACK WASHED / 31","1123303C731",65.00,11,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=samuel-denim-shorts"
"Samuel Denim Shorts","samuel-denim-shorts","BLACK WASHED / 32","1123303C732",65.00,11,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=samuel-denim-shorts"
"Samuel Denim Shorts","samuel-denim-shorts","BLACK WASHED / 34","1123303C734",65.00,11,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=samuel-denim-shorts"
"Wade Denim Shorts","wade-denim-shorts","BLUE WASHED / 29","C11111345C229",58.00,10,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=wade-denim-shorts"
"Wade Denim Shorts","wade-denim-shorts","BLUE WASHED / 33","C11111345C233",58.00,10,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=wade-denim-shorts"
"Wade Denim Shorts","wade-denim-shorts","BLUE WASHED / 34","C11111345C234",58.00,10,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=wade-denim-shorts"
"Wade Denim Shorts","wade-denim-shorts","BLUE WASHED / 36","C11111345C236",58.00,10,7,4,57,"https://admin.shopify.com/store/30e7d3/products?query=wade-denim-shorts"
"Furry Slippers","furry-slippers","GREY / 36","C125916060436",20.00,19,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=furry-slippers"
"Furry Slippers","furry-slippers","GREY / 37","C125916060437",20.00,19,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=furry-slippers"
"Furry Slippers","furry-slippers","BLACK / 37","C125916060737",20.00,19,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=furry-slippers"
"Furry Slippers","furry-slippers","BLACK / 39","C125916060739",20.00,19,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=furry-slippers"
"Furry Slippers","furry-slippers","GREY / 39","C125916060439",20.00,19,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=furry-slippers"
"Furry Slippers","furry-slippers","BLUE / 40","C125916060240",20.00,19,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=furry-slippers"
"Furry Slippers","furry-slippers","GREY / 40","C125916060440",20.00,19,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=furry-slippers"
"Furry Slippers","furry-slippers","BLACK / 40","C125916060740",20.00,19,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=furry-slippers"
"Revolution T-Shirt","revolution-t-shirt","RED / S","C111214130101",42.00,20,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=revolution-t-shirt"
"Revolution T-Shirt","revolution-t-shirt","RED / M","C111214130102",42.00,20,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=revolution-t-shirt"
"Revolution T-Shirt","revolution-t-shirt","RED / L","C111214130103",42.00,20,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=revolution-t-shirt"
"Revolution T-Shirt","revolution-t-shirt","RED / XL","C111214130104",42.00,20,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=revolution-t-shirt"
"Revolution T-Shirt","revolution-t-shirt","BLACK / S","C111214130701",42.00,20,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=revolution-t-shirt"
"Revolution T-Shirt","revolution-t-shirt","BLACK / M","C111214130702",42.00,20,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=revolution-t-shirt"
"Revolution T-Shirt","revolution-t-shirt","BLACK / L","C111214130703",42.00,20,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=revolution-t-shirt"
"Revolution T-Shirt","revolution-t-shirt","BLACK / XXL","C111214130705",42.00,20,15,8,53,"https://admin.shopify.com/store/30e7d3/products?query=revolution-t-shirt"
"Shoes AK","shoes-ak","BLACK / 40","C216316350740",53.00,14,12,6,50,"https://admin.shopify.com/store/30e7d3/products?query=shoes-ak"
"Shoes AK","shoes-ak","BLACK / 41","C216316350741",53.00,14,12,6,50,"https://admin.shopify.com/store/30e7d3/products?query=shoes-ak"
"Shoes AK","shoes-ak","WHITE / 40","C216316351140",53.00,14,12,6,50,"https://admin.shopify.com/store/30e7d3/products?query=shoes-ak"
"Shoes AK","shoes-ak","WHITE / 41","C216316351141",53.00,14,12,6,50,"https://admin.shopify.com/store/30e7d3/products?query=shoes-ak"
"Shoes AK","shoes-ak","WHITE / 42","C216316351142",53.00,14,12,6,50,"https://admin.shopify.com/store/30e7d3/products?query=shoes-ak"
"Shoes AK","shoes-ak","WHITE / 43","C216316351143",53.00,14,12,6,50,"https://admin.shopify.com/store/30e7d3/products?query=shoes-ak"
"Challenge T-Shirt","challenge-t-shirt","BLACK / S","112545007S",66.00,7,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=challenge-t-shirt"
"Challenge T-Shirt","challenge-t-shirt","BLACK / M","112545007M",66.00,7,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=challenge-t-shirt"
"Challenge T-Shirt","challenge-t-shirt","BLACK / L","112545007L",66.00,7,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=challenge-t-shirt"
"Challenge T-Shirt","challenge-t-shirt","GREY / S","112545004S",66.00,7,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=challenge-t-shirt"
"Challenge T-Shirt","challenge-t-shirt","GREY / M","112545004M",66.00,7,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=challenge-t-shirt"
"Choices T-Shirt","choices-t-shirt","BLACK / S","C111214390701",45.00,29,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=choices-t-shirt"
"Choices T-Shirt","choices-t-shirt","BLACK / M","C111214390702",45.00,29,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=choices-t-shirt"
"Choices T-Shirt","choices-t-shirt","BLACK / L","C111214390703",45.00,29,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=choices-t-shirt"
"Choices T-Shirt","choices-t-shirt","WHITE / S","C111214391101",45.00,29,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=choices-t-shirt"
"Choices T-Shirt","choices-t-shirt","WHITE / M","C111214391102",45.00,29,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=choices-t-shirt"
"Star Mid Shoes","star-mid-shoes","BLACK / 36","C125916040736",72.00,16,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=star-mid-shoes"
"Star Mid Shoes","star-mid-shoes","BLACK / 40","C125916040740",72.00,16,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=star-mid-shoes"
"Star Mid Shoes","star-mid-shoes","WHITE / 36","C125916041136",72.00,16,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=star-mid-shoes"
"Star Mid Shoes","star-mid-shoes","WHITE / 39","C125916041139",72.00,16,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=star-mid-shoes"
"Star Mid Shoes","star-mid-shoes","WHITE / 40","C125916041140",72.00,16,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=star-mid-shoes"
"Summer Rain Tank","summer-rain-tank","BLACK / S","C111212450701",34.00,20,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=summer-rain-tank"
"Summer Rain Tank","summer-rain-tank","BLACK / M","C111212450702",34.00,20,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=summer-rain-tank"
"Summer Rain Tank","summer-rain-tank","BLACK / L","C111212450703",34.00,20,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=summer-rain-tank"
"Summer Rain Tank","summer-rain-tank","WHITE / M","C111212451102",34.00,20,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=summer-rain-tank"
"Summer Rain Tank","summer-rain-tank","WHITE / L","C111212451103",34.00,20,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=summer-rain-tank"
"Trace T-Shirt","trace-t-shirt","BLACK / S","C111214210701",44.00,63,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=trace-t-shirt"
"Trace T-Shirt","trace-t-shirt","BLACK / M","C111214210702",44.00,63,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=trace-t-shirt"
"Trace T-Shirt","trace-t-shirt","BLACK / L","C111214210703",44.00,63,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=trace-t-shirt"
"Trace T-Shirt","trace-t-shirt","BLACK / XL","C111214210704",44.00,63,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=trace-t-shirt"
"Trace T-Shirt","trace-t-shirt","WHITE / S","C111214211101",44.00,63,10,5,50,"https://admin.shopify.com/store/30e7d3/products?query=trace-t-shirt"
"Chaos Hoodie Set","chaos-hoodie-set","BLACK / S","122221607S",74.00,18,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=chaos-hoodie-set"
"Chaos Hoodie Set","chaos-hoodie-set","BLACK / M","122221607M",74.00,18,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=chaos-hoodie-set"
"Chaos Hoodie Set","chaos-hoodie-set","BLACK / L","122221607L",74.00,18,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=chaos-hoodie-set"
"Chaos Hoodie Set","chaos-hoodie-set","WHITE / S","122221611S",74.00,18,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=chaos-hoodie-set"
"Chester Pants","chester-pants","BEIGE / S","122280735S",89.00,16,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=chester-pants"
"Chester Pants","chester-pants","BEIGE / M","122280735M",89.00,16,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=chester-pants"
"Chester Pants","chester-pants","TURQUOISE / S","122280712S",89.00,16,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=chester-pants"
"Chester Pants","chester-pants","TURQUOISE / M","122280712M",89.00,16,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=chester-pants"
"Jaxx Jeans","jaxx-jeans","BLUE WASHED / 33","C11171063C233",93.00,10,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=jaxx-jeans"
"Jaxx Jeans","jaxx-jeans","BLUE WASHED / 34","C11171063C234",93.00,10,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=jaxx-jeans"
"Jaxx Jeans","jaxx-jeans","BLUE WASHED / 36","C11171063C236",93.00,10,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=jaxx-jeans"
"Jaxx Jeans","jaxx-jeans","BLUE WASHED / 38","C11171063C238",93.00,10,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=jaxx-jeans"
"Zayn Jeans","zayn-jeans","GREY / 29","C111710700229",91.00,13,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=zayn-jeans"
"Zayn Jeans","zayn-jeans","GREY / 34","C111710700234",91.00,13,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=zayn-jeans"
"Zayn Jeans","zayn-jeans","GREY / 36","C111710700236",91.00,13,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=zayn-jeans"
"Zayn Jeans","zayn-jeans","GREY / 38","C111710700238",91.00,13,8,4,50,"https://admin.shopify.com/store/30e7d3/products?query=zayn-jeans"
"Brooklyn Tee","brooklyn-tee","GRAY / S",,38.00,23,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=brooklyn-tee"
"Brooklyn Tee","brooklyn-tee","GRAY / M",,38.00,23,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=brooklyn-tee"
"Brooklyn Tee","brooklyn-tee","GRAY / L",,38.00,23,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=brooklyn-tee"
"Harmoni Bodysuit","harmoni-bodysuit","BEIGE / L","C125417123503",64.00,3,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=harmoni-bodysuit"
"Harmoni Bodysuit","harmoni-bodysuit","BLACK / M","C125417120702",64.00,3,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=harmoni-bodysuit"
"Harmoni Bodysuit","harmoni-bodysuit","BLACK / S","C125417120701",64.00,3,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=harmoni-bodysuit"
"Jaylah Oversized Shirt","jaylah-oversized-shirt","WHITE / S","C125414131101",48.00,9,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=jaylah-oversized-shirt"
"Jaylah Oversized Shirt","jaylah-oversized-shirt","WHITE / M","C125414131102",48.00,9,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=jaylah-oversized-shirt"
"Jaylah Oversized Shirt","jaylah-oversized-shirt","WHITE / L","C125414131103",48.00,9,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=jaylah-oversized-shirt"
"Millie Dress","millie-dress","BLACK / M","212211107M",59.00,7,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=millie-dress"
"Millie Dress","millie-dress","BEIGE / S","212211111S",59.00,7,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=millie-dress"
"Millie Dress","millie-dress","BEIGE / M","212211111M",59.00,7,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=millie-dress"
"Natalie Top Set","natalie-top-set","PINK / S","212241108S",52.00,19,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=natalie-top-set"
"Natalie Top Set","natalie-top-set","WHITE / S","212241111S",52.00,19,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=natalie-top-set"
"Natalie Top Set","natalie-top-set","WHITE / M","212241111M",52.00,19,6,3,50,"https://admin.shopify.com/store/30e7d3/products?query=natalie-top-set"
"73 Shorts Set","73-shorts-set","GREY / S","112530604S",63.00,2,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=73-shorts-set"
"73 Shorts Set","73-shorts-set","GREY / M","112530604M",63.00,2,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=73-shorts-set"
"73 T-Shirt Set","73-t-shirt-set","GREY / S","112540604S",63.00,2,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=73-t-shirt-set"
"73 T-Shirt Set","73-t-shirt-set","GREY / L","112540604L",63.00,2,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=73-t-shirt-set"
"Amani Bodysuit","amani-bodysuit","NUDE / M","C12581709A802",73.00,3,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=amani-bodysuit"
"Amani Bodysuit","amani-bodysuit","NUDE / L","C12581709A803",73.00,3,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=amani-bodysuit"
"Ashton Denim Jacket","ashton-denim-jacket","WHITE / S","122236111S",112.00,3,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=ashton-denim-jacket"
"Ashton Denim Jacket","ashton-denim-jacket","WHITE / L","122236111L",112.00,3,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=ashton-denim-jacket"
"Blind Frame Bottom","blind-frame-bottom","BLACK / S","C111128590701",66.00,3,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=blind-frame-bottom"
"Blind Frame Bottom","blind-frame-bottom","BLACK / XL","C111128590704",66.00,3,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=blind-frame-bottom"
"Cube Hoodie","cube-hoodie","WHITE / S","122221911S",70.00,17,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=cube-hoodie"
"Cube Hoodie","cube-hoodie","WHITE / L","122221911L",70.00,17,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=cube-hoodie"
"Daniel Pants","daniel-pants","BLACK / S","122283807S",83.00,7,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=daniel-pants"
"Daniel Pants","daniel-pants","BLACK / M","122283807M",83.00,7,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=daniel-pants"
"Dream Top Set","dream-top-set","PRINT / L","1124415H4L",68.00,6,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=dream-top-set"
"Dream Top Set","dream-top-set","PRINT / XL","1124415H4XL",68.00,6,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=dream-top-set"
"Eden One-Button Jacket","eden-one-button-jacket","WHITE / XS","C125212341100",45.00,5,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=eden-one-button-jacket"
"Eden One-Button Jacket","eden-one-button-jacket","WHITE / S","C125212341101",45.00,5,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=eden-one-button-jacket"
"Freya Pant","freya-pant","WHITE / 36","C125218371136",56.00,3,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=freya-pant"
"Freya Pant","freya-pant","WHITE / 38","C125218371138",56.00,3,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=freya-pant"
"I AM Hoodie","i-am-hoodie","WHITE / S","122221311S",76.00,14,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=i-am-hoodie"
"I AM Hoodie","i-am-hoodie","WHITE / XL","122221311XL",76.00,14,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=i-am-hoodie"
"Jolie Denim Jacket","jolie-denim-jacket","BLUE WASHED / S","C12171212C201",83.00,8,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=jolie-denim-jacket"
"Jolie Denim Jacket","jolie-denim-jacket","BLUE WASHED / M","C12171212C202",83.00,8,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=jolie-denim-jacket"
"Not Now Pants","not-now-pants","BLACK / S","122280807S",86.00,7,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=not-now-pants"
"Not Now Pants","not-now-pants","BLACK / M","122280807M",86.00,7,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=not-now-pants"
"Womens Long Denim Jeans I","womens-long-denim-jeans-i","BLUE WASHED / L","C12171018C203",85.00,2,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=womens-long-denim-jeans-i"
"Womens Long Denim Jeans I","womens-long-denim-jeans-i","BLUE WASHED / XL","C12171018C204",85.00,2,4,2,50,"https://admin.shopify.com/store/30e7d3/products?query=womens-long-denim-jeans-i"
"Don't Care Mesh Hat","don-t-care-mesh-hat","BLACK / OS","C216519610711",32.00,1,2,1,50,"https://admin.shopify.com/store/30e7d3/products?query=don-t-care-mesh-hat"
"Imagin Hat","imagin-hat","BLACK/NEON / OS","C21651962E811",32.00,1,2,1,50,"https://admin.shopify.com/store/30e7d3/products?query=imagin-hat"
"Elodie Jogger Set","elodie-jogger-set","BLACK / S","C125428060701",49.00,15,15,7,47,"https://admin.shopify.com/store/30e7d3/products?query=elodie-jogger-set"
"Elodie Jogger Set","elodie-jogger-set","LILAC / L","C12542808B303",49.00,15,15,7,47,"https://admin.shopify.com/store/30e7d3/products?query=elodie-jogger-set"
"Elodie Jogger Set","elodie-jogger-set","PINK / S","C125428060801",49.00,15,15,7,47,"https://admin.shopify.com/store/30e7d3/products?query=elodie-jogger-set"
"Elodie Jogger Set","elodie-jogger-set","PINK / M","C125428060802",49.00,15,15,7,47,"https://admin.shopify.com/store/30e7d3/products?query=elodie-jogger-set"
"Elodie Jogger Set","elodie-jogger-set","STONE / S","C125428064801",49.00,15,15,7,47,"https://admin.shopify.com/store/30e7d3/products?query=elodie-jogger-set"
"Elodie Jogger Set","elodie-jogger-set","STONE / M","C125428064802",49.00,15,15,7,47,"https://admin.shopify.com/store/30e7d3/products?query=elodie-jogger-set"
"Elodie Jogger Set","elodie-jogger-set","WHITE / S","C125428061101",49.00,15,15,7,47,"https://admin.shopify.com/store/30e7d3/products?query=elodie-jogger-set"
"Ian Pants Set","ian-pants-set","ARMY / S","122283372S",75.00,35,16,7,44,"https://admin.shopify.com/store/30e7d3/products?query=ian-pants-set"
"Ian Pants Set","ian-pants-set","ARMY / L","122283372L",75.00,35,16,7,44,"https://admin.shopify.com/store/30e7d3/products?query=ian-pants-set"
"Ian Pants Set","ian-pants-set","BLACK / S","122283307S",75.00,35,16,7,44,"https://admin.shopify.com/store/30e7d3/products?query=ian-pants-set"
"Ian Pants Set","ian-pants-set","BLACK / XL","122283307XL",75.00,35,16,7,44,"https://admin.shopify.com/store/30e7d3/products?query=ian-pants-set"
"Ian Pants Set","ian-pants-set","BROWN / S","122283305S",75.00,35,16,7,44,"https://admin.shopify.com/store/30e7d3/products?query=ian-pants-set"
"Ian Pants Set","ian-pants-set","BROWN / L","122283305L",75.00,35,16,7,44,"https://admin.shopify.com/store/30e7d3/products?query=ian-pants-set"
"Ian Pants Set","ian-pants-set","WHITE / S","122283311S",75.00,35,16,7,44,"https://admin.shopify.com/store/30e7d3/products?query=ian-pants-set"
"Jim Jeans","jim-jeans","LIGHT BLUE / 30","11240710930",99.00,7,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=jim-jeans"
"Jim Jeans","jim-jeans","LIGHT BLUE / 32","11240710932",99.00,7,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=jim-jeans"
"Jim Jeans","jim-jeans","LIGHT BLUE / 34","11240710934",99.00,7,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=jim-jeans"
"Mark Jeans","mark-jeans","BLACK / 33","12220730733",98.00,45,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=mark-jeans"
"Mark Jeans","mark-jeans","BLACK / 34","12220730734",98.00,45,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=mark-jeans"
"Mark Jeans","mark-jeans","BLACK / 36","12220730736",98.00,45,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=mark-jeans"
"Micah Denim Shorts","micah-denim-shorts","WHITE STONE / 30","11233101130",67.00,8,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=micah-denim-shorts"
"Micah Denim Shorts","micah-denim-shorts","WHITE STONE / 36","11233101136",67.00,8,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=micah-denim-shorts"
"Micah Denim Shorts","micah-denim-shorts","WHITE STONE / 38","11233101138",67.00,8,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=micah-denim-shorts"
"Otto Denim Shorts","otto-denim-shorts","BLUE / 33","C111113470233",58.00,28,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=otto-denim-shorts"
"Otto Denim Shorts","otto-denim-shorts","BLUE / 34","C111113470234",58.00,28,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=otto-denim-shorts"
"Otto Denim Shorts","otto-denim-shorts","BLUE / 36","C111113470236",58.00,28,7,3,43,"https://admin.shopify.com/store/30e7d3/products?query=otto-denim-shorts"
"Jeans Sneakers","jeans-sneakers","BLACK WASHED / 40","C21631633C740",52.00,9,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=jeans-sneakers"
"Jeans Sneakers","jeans-sneakers","BLACK WASHED / 41","C21631633C741",52.00,9,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=jeans-sneakers"
"Jeans Sneakers","jeans-sneakers","BLACK WASHED / 42","C21631633C742",52.00,9,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=jeans-sneakers"
"Jeans Sneakers","jeans-sneakers","BLACK WASHED / 43","C21631633C743",52.00,9,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=jeans-sneakers"
"Jeans Sneakers","jeans-sneakers","JEANS WASHED / 40","C21631633C640",52.00,9,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=jeans-sneakers"
"Leyla Crop Top","leyla-crop-top","BLACK / 36","C125214250736",35.00,27,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=leyla-crop-top"
"Leyla Crop Top","leyla-crop-top","BLACK / 38","C125214250738",35.00,27,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=leyla-crop-top"
"Leyla Crop Top","leyla-crop-top","CREAM / 36","C125214251136",35.00,27,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=leyla-crop-top"
"Leyla Crop Top","leyla-crop-top","CREAM / 38","C125214251138",35.00,27,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=leyla-crop-top"
"Leyla Crop Top","leyla-crop-top","TEAL / 36","C125214250336",35.00,27,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=leyla-crop-top"
"Spyder Hoodie","spyder-hoodie","BROWN / S","122221105S",72.00,15,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=spyder-hoodie"
"Spyder Hoodie","spyder-hoodie","GREY / S","122221104S",72.00,15,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=spyder-hoodie"
"Spyder Hoodie","spyder-hoodie","GREY / L","122221104L",72.00,15,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=spyder-hoodie"
"Spyder Hoodie","spyder-hoodie","TURQUOISE / L","122221112L",72.00,15,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=spyder-hoodie"
"Spyder Hoodie","spyder-hoodie","TURQUOISE / S","122221112S",72.00,15,12,5,42,"https://admin.shopify.com/store/30e7d3/products?query=spyder-hoodie"
